place_description_problem;service_description_problem;place_id;service_id;service_name;place_name;place_description;service_description
horaire;;5addaf357cdc26742ba37a09;6181a7768ac6b179ffba116d;Activités sportives;Association Ikambere « La Maison Accueillante »;<p>Ikambere est un centre de ressources qui permet aux femmes vulnérables infectées par le VIH d'accéder à l'autonomie par une insertion sociale et professionnelle.</p><p>Ikambere apporte au quotidien une prise en charge globale aux femmes fragilisées par la vie et la maladie et les accompagne vers l'autonomie.</p><p><strong>Les activités proposées sont destinées aux bénéficiaires de l'association (femmes touchées par le VIH).</strong></p><p><i>L'accueil est ouvert jusqu'à 18h, mais les professionnels et les services ne sont ouverts que jusqu'à 17h.</i></p>;"Atelier sport/fitness anim&#233; par un coach sportif professionnel"
horaire;;5addaf357cdc26742ba37a09;6181a7768ac6b179ffba116e;Activités diverses;Association Ikambere « La Maison Accueillante »;<p>Ikambere est un centre de ressources qui permet aux femmes vulnérables infectées par le VIH d'accéder à l'autonomie par une insertion sociale et professionnelle.</p><p>Ikambere apporte au quotidien une prise en charge globale aux femmes fragilisées par la vie et la maladie et les accompagne vers l'autonomie.</p><p><strong>Les activités proposées sont destinées aux bénéficiaires de l'association (femmes touchées par le VIH).</strong></p><p><i>L'accueil est ouvert jusqu'à 18h, mais les professionnels et les services ne sont ouverts que jusqu'à 17h.</i></p>;
horaire;horaire;5addaf357cdc26742ba37a09;6181a7768ac6b179ffba116f;Activités diverses;Association Ikambere « La Maison Accueillante »;<p>Ikambere est un centre de ressources qui permet aux femmes vulnérables infectées par le VIH d'accéder à l'autonomie par une insertion sociale et professionnelle.</p><p>Ikambere apporte au quotidien une prise en charge globale aux femmes fragilisées par la vie et la maladie et les accompagne vers l'autonomie.</p><p><strong>Les activités proposées sont destinées aux bénéficiaires de l'association (femmes touchées par le VIH).</strong></p><p><i>L'accueil est ouvert jusqu'à 18h, mais les professionnels et les services ne sont ouverts que jusqu'à 17h.</i></p>;"<p>1 semaine sur 2, soit le mardi de 10h &#224; 13h, soit le mercredi de 14h &#224; 17h</p><p>Suivi individuel di&#233;t&#233;tique.</p>"
horaire;;5addaf357cdc26742ba37a09;6181a7768ac6b179ffba1170;Activités diverses;Association Ikambere « La Maison Accueillante »;<p>Ikambere est un centre de ressources qui permet aux femmes vulnérables infectées par le VIH d'accéder à l'autonomie par une insertion sociale et professionnelle.</p><p>Ikambere apporte au quotidien une prise en charge globale aux femmes fragilisées par la vie et la maladie et les accompagne vers l'autonomie.</p><p><strong>Les activités proposées sont destinées aux bénéficiaires de l'association (femmes touchées par le VIH).</strong></p><p><i>L'accueil est ouvert jusqu'à 18h, mais les professionnels et les services ne sont ouverts que jusqu'à 17h.</i></p>;"<p>S&#233;ances d&#8217;information collectives anim&#233;es par des professionnels(elles) m&#233;dico-sociaux sur des th&#233;matiques sp&#233;cifiques (sant&#233; sexuelle, p&#233;diatrie, etc.&#160;</p>"
horaire;;5addaf357cdc26742ba37a09;6181a7768ac6b179ffba1171;Activités diverses;Association Ikambere « La Maison Accueillante »;<p>Ikambere est un centre de ressources qui permet aux femmes vulnérables infectées par le VIH d'accéder à l'autonomie par une insertion sociale et professionnelle.</p><p>Ikambere apporte au quotidien une prise en charge globale aux femmes fragilisées par la vie et la maladie et les accompagne vers l'autonomie.</p><p><strong>Les activités proposées sont destinées aux bénéficiaires de l'association (femmes touchées par le VIH).</strong></p><p><i>L'accueil est ouvert jusqu'à 18h, mais les professionnels et les services ne sont ouverts que jusqu'à 17h.</i></p>;
téléphone;;5addb1037cdc26742ba37a17;6181a7768ac6b179ffba117a;Accompagnement social;SPADA 93;<p>La Plateforme d’Accueil des Demandeurs d’Asile (SPADA) est le passage obligatoire pour obtenir un rendez-vous avec la préfecture et l’OFII (Guichet Unique: GUDA), afin de déposer une demande d’asile sur le département de la Seine Saint Denis</p><p>C’est un lieu d’accueil, d’information, de conseil, d’orientation et d’accès aux droits pour les demandeurs d’asile</p><p>Attention, si vous venez d’arriver à Paris ou sa région et que souhaitez demander l’asile en France, vous devez maintenant composer ce numéro de téléphone gratuit : 01 42 50 09 00.</p>;
téléphone;;5addb1037cdc26742ba37a17;6181a7768ac6b179ffba117b;Domiciliation;SPADA 93;<p>La Plateforme d’Accueil des Demandeurs d’Asile (SPADA) est le passage obligatoire pour obtenir un rendez-vous avec la préfecture et l’OFII (Guichet Unique: GUDA), afin de déposer une demande d’asile sur le département de la Seine Saint Denis</p><p>C’est un lieu d’accueil, d’information, de conseil, d’orientation et d’accès aux droits pour les demandeurs d’asile</p><p>Attention, si vous venez d’arriver à Paris ou sa région et que souhaitez demander l’asile en France, vous devez maintenant composer ce numéro de téléphone gratuit : 01 42 50 09 00.</p>;
téléphone;;5addb1037cdc26742ba37a17;6181a7768ac6b179ffba117c;Conseil administratif;SPADA 93;<p>La Plateforme d’Accueil des Demandeurs d’Asile (SPADA) est le passage obligatoire pour obtenir un rendez-vous avec la préfecture et l’OFII (Guichet Unique: GUDA), afin de déposer une demande d’asile sur le département de la Seine Saint Denis</p><p>C’est un lieu d’accueil, d’information, de conseil, d’orientation et d’accès aux droits pour les demandeurs d’asile</p><p>Attention, si vous venez d’arriver à Paris ou sa région et que souhaitez demander l’asile en France, vous devez maintenant composer ce numéro de téléphone gratuit : 01 42 50 09 00.</p>;
téléphone;;5addb1037cdc26742ba37a17;6181a7768ac6b179ffba117d;Dépistage;SPADA 93;<p>La Plateforme d’Accueil des Demandeurs d’Asile (SPADA) est le passage obligatoire pour obtenir un rendez-vous avec la préfecture et l’OFII (Guichet Unique: GUDA), afin de déposer une demande d’asile sur le département de la Seine Saint Denis</p><p>C’est un lieu d’accueil, d’information, de conseil, d’orientation et d’accès aux droits pour les demandeurs d’asile</p><p>Attention, si vous venez d’arriver à Paris ou sa région et que souhaitez demander l’asile en France, vous devez maintenant composer ce numéro de téléphone gratuit : 01 42 50 09 00.</p>;"Permanence bihebdomadaire de la Plateforme de &#34;M&#233;diation en Sant&#233;&#34; du Centre D&#233;partemental de Pr&#233;vention Sant&#233;."
horaire;;5addce8d7cdc26742ba37a63;6181a7788ac6b179ffba11ca;Permanence juridique;SOS Victimes 93 - Point d'accès aux droits;<p>Sos Victimes 93 Aide et accompagne <strong>les victimes d’infraction pénale</strong> (violence volontaire, escroquerie, accident de la circulation…). La structure propose des permanences juridiques et un soutien psychologique aux victimes à son siège et dans une vingtaine de lieux du département.</p><p><strong>La prise de rendez-vous par téléphone est obligatoire </strong>(sauf pour la permanence juridique au Tribunal Judiciaire de Bobigny, du lundi au vendredi de 13h-17h30).</p>;"<p>Sans rendez-vous.&#160;</p><p>Pour les victimes d'infraction p&#233;nale.</p><p>La permanence se situe au Tribunal Judiciaire de Bobigny: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://goo.gl/maps/io1Rq4y6CepV9BU57"">173 avenue Paul Vaillant Couturier, 93000 Bobigny</a>.</p>"
horaire;;5addce8d7cdc26742ba37a63;6181a7788ac6b179ffba11cb;Psychologie;SOS Victimes 93 - Point d'accès aux droits;<p>Sos Victimes 93 Aide et accompagne <strong>les victimes d’infraction pénale</strong> (violence volontaire, escroquerie, accident de la circulation…). La structure propose des permanences juridiques et un soutien psychologique aux victimes à son siège et dans une vingtaine de lieux du département.</p><p><strong>La prise de rendez-vous par téléphone est obligatoire </strong>(sauf pour la permanence juridique au Tribunal Judiciaire de Bobigny, du lundi au vendredi de 13h-17h30).</p>;"Soutien psychologique pour les victimes d'infractions p&#233;nales"
téléphone;;5adde8bd7cdc26742ba37a8d;6181a7788ac6b179ffba11fe;Généraliste;La Place Santé;"<p>La Coopérative Communautaire Santé Bien-Être propose des actions de promotion de la santé et un travail de médiation en santé avec les habitants du quartier (aides aux démarches et accès aux droits). La coopérative porte un centre de santé, La Place Santé, avec des médecins généralistes, des médiatrice·teurs en santé, une infirmière en pratique avancée et une psychologue.</p><p>Service de médecine générale saturé : pas de nouveaux patients acceptés sauf habitant·es du quartier Franc-Moisins/Bel-Air.</p><p>Pour les consultations médicales, se renseigner auprès du secrétariat médical : 01.48.09.09.17</p><p>Pour les activités collectives, se renseigner à l’accueil ou auprès des médiatrices : 01.48.09.09.01</p><p>&nbsp;</p>";"<p>Consultations M&#233;dicales SUR RDV propos&#233;es uniquement aux patients d&#233;j&#224; suivis par un m&#233;decin traitant dans le centre.</p><p>Ils n'acceptent plus de nouveaux patients</p>"
téléphone;;5adde8bd7cdc26742ba37a8d;6181a7788ac6b179ffba1200;Gynécologie;La Place Santé;"<p>La Coopérative Communautaire Santé Bien-Être propose des actions de promotion de la santé et un travail de médiation en santé avec les habitants du quartier (aides aux démarches et accès aux droits). La coopérative porte un centre de santé, La Place Santé, avec des médecins généralistes, des médiatrice·teurs en santé, une infirmière en pratique avancée et une psychologue.</p><p>Service de médecine générale saturé : pas de nouveaux patients acceptés sauf habitant·es du quartier Franc-Moisins/Bel-Air.</p><p>Pour les consultations médicales, se renseigner auprès du secrétariat médical : 01.48.09.09.17</p><p>Pour les activités collectives, se renseigner à l’accueil ou auprès des médiatrices : 01.48.09.09.01</p><p>&nbsp;</p>";"Se reporter aux horaires des consultations g&#233;n&#233;raliste"
téléphone;;5adde8bd7cdc26742ba37a8d;6181a7788ac6b179ffba1202;Conseil administratif;La Place Santé;"<p>La Coopérative Communautaire Santé Bien-Être propose des actions de promotion de la santé et un travail de médiation en santé avec les habitants du quartier (aides aux démarches et accès aux droits). La coopérative porte un centre de santé, La Place Santé, avec des médecins généralistes, des médiatrice·teurs en santé, une infirmière en pratique avancée et une psychologue.</p><p>Service de médecine générale saturé : pas de nouveaux patients acceptés sauf habitant·es du quartier Franc-Moisins/Bel-Air.</p><p>Pour les consultations médicales, se renseigner auprès du secrétariat médical : 01.48.09.09.17</p><p>Pour les activités collectives, se renseigner à l’accueil ou auprès des médiatrices : 01.48.09.09.01</p><p>&nbsp;</p>";"<p>4 m&#233;diateur&#183;trices en sant&#233; vous accueillent sur rendez-vous tous les jours pour vous aider dans vos d&#233;marches administratives et pour l&#8217;acc&#232;s aux droits (CMUc, AME, CAF&#8230;)</p>"
téléphone;;5adde8bd7cdc26742ba37a8d;6181a7788ac6b179ffba1205;Activités diverses;La Place Santé;"<p>La Coopérative Communautaire Santé Bien-Être propose des actions de promotion de la santé et un travail de médiation en santé avec les habitants du quartier (aides aux démarches et accès aux droits). La coopérative porte un centre de santé, La Place Santé, avec des médecins généralistes, des médiatrice·teurs en santé, une infirmière en pratique avancée et une psychologue.</p><p>Service de médecine générale saturé : pas de nouveaux patients acceptés sauf habitant·es du quartier Franc-Moisins/Bel-Air.</p><p>Pour les consultations médicales, se renseigner auprès du secrétariat médical : 01.48.09.09.17</p><p>Pour les activités collectives, se renseigner à l’accueil ou auprès des médiatrices : 01.48.09.09.01</p><p>&nbsp;</p>";"<p>Ateliers collectifs r&#233;guliers ou ponctuels. Certains sont r&#233;serv&#233;s aux patients ayant un m&#233;decin traitant, d'autres sont ouverts &#224; tou&#183;tes les habitant&#183;es du quartier Franc-Moisin / Bel Air / Stade de France.</p>"
;téléphone;5adee6ac7cdc26742ba37ad0;6181a7798ac6b179ffba1247;Accompagnement social;PASS - Hôpital Avicenne;"<p>La PASS (Permanence d'Acc&#232;s aux Soins de Sant&#233;) de l'H&#244;pital Avicenne propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n&#8217;y ayant pas acc&#232;s, du fait de l&#8217;absence de protection sociale, de leurs conditions de vie, ou de leurs difficult&#233;s financi&#232;res</p><p>La PASS de l'H&#244;pital Avicenne donne acc&#232;s &#224; des consultations de m&#233;decine g&#233;n&#233;rale, la d&#233;livrance de traitement, la r&#233;alisation d&#8217;examens compl&#233;mentaires et &#224; un accompagnement social pour l&#8217;obtention des droits.</p>";"<p>Service social : 01 48 95 51 93 : accueil sans RDV, m&#234;mes jours, m&#234;mes horaires</p>"
;téléphone;5adee6ac7cdc26742ba37ad0;6181a7798ac6b179ffba1247;Accompagnement social;PASS - Hôpital Avicenne;"<p>La PASS (Permanence d'Acc&#232;s aux Soins de Sant&#233;) de l'H&#244;pital Avicenne propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n&#8217;y ayant pas acc&#232;s, du fait de l&#8217;absence de protection sociale, de leurs conditions de vie, ou de leurs difficult&#233;s financi&#232;res</p><p>La PASS de l'H&#244;pital Avicenne donne acc&#232;s &#224; des consultations de m&#233;decine g&#233;n&#233;rale, la d&#233;livrance de traitement, la r&#233;alisation d&#8217;examens compl&#233;mentaires et &#224; un accompagnement social pour l&#8217;obtention des droits.</p>";"<p>Service social : 01 48 95 51 93 : accueil sans RDV, m&#234;mes jours, m&#234;mes horaires</p>"
téléphone;téléphone;5adf219e7cdc26742ba37b35;6181a77b8ac6b179ffba12a3;Accompagnement social;PASS - Hôpital Jean Verdier;"<p>La PASS (Permanence d'Accès aux Soins de Santé) de l'Hôpital Jean Verdier propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n’y ayant pas accès, du fait de l’absence de protection sociale, de leurs conditions de vie, ou de leurs difficultés financières.</p><p>La PASS de l'Hôpital Jean Verdier donne&nbsp; accès, après examen de la situation des personnes et notamment de l'ouverture de droits de santé, à des consultations de médecine générale.</p><p>&nbsp;</p><p><strong>Polyclinique</strong> : consultations sur RDV du lundi au vendredi</p><p><strong>Service social </strong>: 01 48 02 62 88&nbsp;</p>";"<p>Pour l'acc&#232;s aux droits de sant&#233;. Service social : 01 48 02 62 88</p>"
téléphone;téléphone;5adf219e7cdc26742ba37b35;6181a77b8ac6b179ffba12a3;Accompagnement social;PASS - Hôpital Jean Verdier;"<p>La PASS (Permanence d'Accès aux Soins de Santé) de l'Hôpital Jean Verdier propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n’y ayant pas accès, du fait de l’absence de protection sociale, de leurs conditions de vie, ou de leurs difficultés financières.</p><p>La PASS de l'Hôpital Jean Verdier donne&nbsp; accès, après examen de la situation des personnes et notamment de l'ouverture de droits de santé, à des consultations de médecine générale.</p><p>&nbsp;</p><p><strong>Polyclinique</strong> : consultations sur RDV du lundi au vendredi</p><p><strong>Service social </strong>: 01 48 02 62 88&nbsp;</p>";"<p>Pour l'acc&#232;s aux droits de sant&#233;. Service social : 01 48 02 62 88</p>"
téléphone;;5adf219e7cdc26742ba37b35;6181a77b8ac6b179ffba12a4;Généraliste;PASS - Hôpital Jean Verdier;"<p>La PASS (Permanence d'Accès aux Soins de Santé) de l'Hôpital Jean Verdier propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n’y ayant pas accès, du fait de l’absence de protection sociale, de leurs conditions de vie, ou de leurs difficultés financières.</p><p>La PASS de l'Hôpital Jean Verdier donne&nbsp; accès, après examen de la situation des personnes et notamment de l'ouverture de droits de santé, à des consultations de médecine générale.</p><p>&nbsp;</p><p><strong>Polyclinique</strong> : consultations sur RDV du lundi au vendredi</p><p><strong>Service social </strong>: 01 48 02 62 88&nbsp;</p>";Polyclinique
